tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_ac_field	measurement_positions	er_citation_names	magic_software_packages	measurement_temp	measurement_magn_moment	measurement_sd_y	measurement_inc	measurement_description	measurement_sd_z	measurement_dec	measurement_sd_x	measurement_csd	magic_instrument_codes	treatment_temp	treatment_dc_field	magic_method_codes	measurement_flag
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	9.06e-07	1.80e-08	17.2		1.26e-08	049.5	2.76e-08	2.2	hargrave 2015-01-07 13:36:22	423.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	9.10e-07	1.05e-08	16.6		9.59e-09	048.1	7.91e-09	1.0	hargrave 2015-01-09 15:19:03	473.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	9.12e-07	5.16e-09	16.7		1.38e-08	050.7	7.87e-09	1.0	hargrave 2015-01-12 16:04:10	523.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	9.01e-07	6.61e-09	16.8		9.35e-09	049.8	1.06e-08	1.0	hargrave 2015-01-13 14:43:33	573.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	8.93e-07	6.61e-09	17.5		1.04e-08	049.6	6.88e-09	0.9	hargrave 2015-01-14 18:56:23	623.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	8.95e-07	9.56e-09	17.7		7.69e-09	047.6	7.49e-09	0.9	hargrave 2015-01-16 15:29:20	673.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	8.89e-07	9.44e-09	18.1		6.72e-09	050.8	1.36e-08	1.1	hargrave 2015-01-19 14:14:03	698.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	8.83e-07	7.83e-09	18.4		5.93e-09	049.6	1.12e-08	1.0	hargrave 2015-01-20 20:05:09	723.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	8.75e-07	8.22e-09	18.9		5.26e-09	050.9	7.38e-09	0.8	hargrave 2015-01-21 13:41:14	748.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	8.60e-07	1.82e-08	19.2		7.03e-09	052.2	2.56e-08	2.1	hargrave 2015-01-22 10:15:46	773.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	8.40e-07	6.09e-09	19.4		4.90e-09	050.1	5.99e-09	0.7	hargrave 2015-01-22 15:20:48	788.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	8.11e-07	4.01e-09	19.7		4.47e-09	049.9	4.20e-09	0.5	hargrave 2015-01-22 21:25:58	803.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	7.45e-07	4.47e-09	19.4		3.97e-09	050.4	5.09e-09	0.6	hargrave 2015-01-28 15:59:54	818.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	7.15e-07	4.22e-09	20.0		3.50e-09	050.3	5.25e-09	0.6	hargrave 2015-01-29 15:10:17	823.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	6.67e-07	1.24e-08	20.3		3.13e-09	050.3	1.49e-08	1.7	hargrave 2015-01-30 16:19:00	828.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	5.97e-07	1.12e-08	20.3		3.86e-09	050.6	1.26e-08	1.6	hargrave 2015-02-02 17:08:02	833.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	4.82e-07	4.54e-09	22.8		3.39e-09	051.7	4.29e-09	0.8	hargrave 2015-02-03 16:16:04	838.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	3.77e-07	2.41e-09	28.8		2.06e-09	056.1	3.22e-09	0.7	hargrave 2015-02-05 10:07:38	843.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	3.67e-07	1.70e-08	29.3		1.72e-09	064.6	3.30e-08	5.8	hargrave 2015-02-05 18:08:49	846.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	3.37e-07	2.31e-09	32.7		2.01e-09	060.7	3.95e-09	0.8	hargrave 2015-02-06 16:06:53	849.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	2.81e-07	2.35e-09	42.2		3.73e-09	060.3	3.31e-09	1.0	hargrave 2015-02-09 18:31:48	852.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	2.54e-07	1.95e-09	42.2		4.86e-09	072.2	4.66e-09	1.3	hargrave 2015-02-10 14:59:35	855.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	2.69e-07	2.58e-09	41.3		4.76e-09	069.6	3.62e-09	1.2	hargrave 2015-02-11 12:43:42	858.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	2.56e-07	1.90e-09	40.5		5.86e-09	070.6	2.76e-09	1.1	hargrave 2015-02-12 13:07:31	863.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	1.97e-07	2.24e-09	43.8		7.51e-09	074.0	1.98e-09	1.6	hargrave 2015-02-12 20:23:12	883.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	1.74e-07	1.71e-09	35.0		7.50e-09	062.3	6.47e-09	2.6	hargrave 2015-02-13 19:03:20	903.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	9.24e-08	8.48e-10	34.7		4.73e-09	074.9	1.87e-09	2.7	hargrave 2015-02-17 09:42:24	923.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	4.63e-08	9.91e-10	49.2		5.78e-09	101.7	9.54e-10	4.2	hargrave 2015-02-18 09:42:14	933.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	3.71e-08	1.25e-09	26.9		7.12e-09	135.7	9.61e-10	9.8	hargrave 2015-02-18 19:02:02	943.0	0	LT-T-Z:LP-DIR-T	g
Z52.8a	Z52.8	Z52	Khukh_Davaa	Z52.8a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	2.77e-08	1.18e-09	09.9		4.88e-09	149.0	2.79e-09	9.3	hargrave 2015-02-20 11:05:32	953.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	2.91e-07	1.11e-08	57.6		7.91e-09	039.8	1.84e-09	2.6	hargrave 2014-11-03 13:20:24	273	0	LT-NO:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	1.83e-07	8.43e-09	08.8		3.15e-09	028.9	8.53e-09	3.7	hargrave 2014-11-05 14:05:29	77	0	LT-LT-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	3.77e-07	9.78e-09	-62.7		2.01e-09	003.0	2.45e-09	1.5	hargrave 2014-11-10 18:01:11	373.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	7.77e-07	1.33e-08	-72.5		2.39e-09	328.8	2.01e-08	1.8	hargrave 2014-11-12 14:17:32	423.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	8.51e-07	1.66e-08	-73.4		4.03e-09	328.2	1.75e-08	1.6	hargrave 2014-11-17 13:10:19	473.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	8.28e-07	1.05e-08	-73.7		5.02e-09	331.4	1.35e-08	1.2	hargrave 2014-11-17 21:15:29	523.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	7.29e-07	6.54e-09	-74.0		4.18e-09	328.5	4.11e-09	0.6	hargrave 2014-11-24 11:46:11	573.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	3.26e-07	2.77e-09	-76.2		2.23e-09	309.6	1.84e-09	0.5	hargrave 2014-11-24 21:40:59	623.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	2.64e-07	1.35e-09	-75.4		1.45e-09	306.8	2.32e-09	0.6	hargrave 2014-12-03 17:41:30	673.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	2.50e-07	2.40e-09	-75.1		1.93e-09	302.6	6.17e-09	1.5	hargrave 2015-01-07 17:10:27	698.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	2.31e-07	2.17e-09	-76.1		1.37e-09	306.1	4.73e-09	1.3	hargrave 2015-01-13 09:24:04	723.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	2.24e-07	2.27e-09	-75.3		2.22e-09	304.3	5.94e-09	1.6	hargrave 2015-01-13 18:37:39	748.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	2.07e-07	2.06e-09	-74.3		1.37e-09	306.7	3.66e-09	1.1	hargrave 2015-01-15 10:20:29	773.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	1.97e-07	1.74e-09	-74.0		1.01e-09	303.9	2.85e-09	0.9	hargrave 2015-01-16 15:30:49	788.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	1.87e-07	1.71e-09	-74.0		7.84e-10	302.6	3.01e-09	1.0	hargrave 2015-01-19 15:06:50	803.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	1.64e-07	1.77e-09	-74.0		1.23e-09	299.7	1.52e-09	0.8	hargrave 2015-01-20 15:36:12	818.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	1.56e-07	1.37e-09	-74.4		7.52e-10	297.1	2.39e-09	1.0	hargrave 2015-01-21 09:58:37	823.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	1.48e-07	1.35e-09	-74.8		1.26e-09	296.8	3.08e-09	1.3	hargrave 2015-01-21 17:05:48	828.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	1.05e-07	1.28e-09	-74.9		9.42e-10	276.9	2.71e-09	1.6	hargrave 2015-01-28 10:00:19	833.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	6.77e-08	1.09e-09	-67.5		6.95e-10	283.2	1.22e-09	1.3	hargrave 2015-01-29 11:13:18	838.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	6.61e-08	1.11e-09	-67.9		8.63e-10	288.7	1.33e-09	1.4	hargrave 2015-01-30 12:18:07	843.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	4.02e-08	8.80e-10	-60.5		5.68e-10	261.0	1.17e-09	2.0	hargrave 2015-02-02 12:09:30	846.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	3.37e-08	6.40e-10	-61.7		7.80e-10	254.9	8.55e-10	1.8	hargrave 2015-02-03 12:17:01	849.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	2.48e-08	6.73e-10	-66.0		7.74e-10	230.4	8.67e-10	2.7	hargrave 2015-02-04 14:40:46	852.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	2.24e-08	8.65e-10	-54.9		9.63e-10	235.7	1.01e-09	3.5	hargrave 2015-02-05 14:14:26	855.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	2.57e-08	6.33e-10	-48.1		7.79e-10	253.6	4.73e-10	1.3	hargrave 2015-02-06 12:07:48	858.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	2.08e-08	6.62e-10	-63.6		4.74e-10	223.0	5.74e-10	2.3	hargrave 2015-02-09 13:53:27	863.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	1.81e-08	4.81e-10	-48.4		8.53e-10	276.8	5.95e-10	2.4	hargrave 2015-02-11 16:47:08	883.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	1.70e-08	7.65e-10	-45.8		1.23e-09	188.6	6.24e-10	4.7	hargrave 2015-02-13 13:02:24	903.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	30	0	1	This study	pmagpy-3.2.1	273	1.56e-08	5.09e-10	-29.3		3.99e-10	239.9	6.29e-10	2.9	hargrave 2015-02-16 14:16:43	923.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	31	0	1	This study	pmagpy-3.2.1	273	1.84e-08	1.08e-09	-22.1		1.01e-09	195.7	7.73e-10	5.1	hargrave 2015-02-17 14:57:46	933.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	32	0	1	This study	pmagpy-3.2.1	273	8.65e-09	2.89e-10	-30.7		5.74e-11	209.0	5.67e-10	3.6	hargrave 2015-02-18 13:11:05	943.0	0	LT-T-Z:LP-DIR-T	g
Z53.1a	Z53.1	Z53	Khukh_Davaa	Z53.1a:LP-DIR-T	33	0	1	This study	pmagpy-3.2.1	273	1.45e-08	7.72e-10	03.7		8.95e-10	212.2	3.37e-10	4.6	hargrave 2015-02-19 16:16:02	953.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	1	0	1	This study	pmagpy-3.2.1	273	1.09e-06	1.03e-08	-42.4		5.17e-09	264.8	3.82e-08	2.1	hargrave 2014-11-03 13:21:53	273	0	LT-NO:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	2	0	1	This study	pmagpy-3.2.1	273	1.13e-06	1.11e-08	-44.5		5.53e-09	267.0	5.85e-08	3.0	hargrave 2014-11-05 14:07:09	77	0	LT-LT-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	3	0	1	This study	pmagpy-3.2.1	273	1.22e-06	9.06e-09	-47.4		5.24e-09	269.6	5.78e-08	2.7	hargrave 2014-11-10 18:02:40	373.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	4	0	1	This study	pmagpy-3.2.1	273	1.33e-06	6.02e-09	-49.9		6.57e-09	271.0	7.97e-08	3.4	hargrave 2014-11-12 14:19:07	423.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	5	0	1	This study	pmagpy-3.2.1	273	1.30e-06	6.97e-09	-49.7		7.64e-09	269.2	3.08e-08	1.4	hargrave 2014-11-17 13:11:55	473.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	6	0	1	This study	pmagpy-3.2.1	273	1.19e-06	5.73e-09	-49.0		6.92e-09	268.1	3.75e-08	1.8	hargrave 2014-11-17 21:16:59	523.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	7	0	1	This study	pmagpy-3.2.1	273	1.08e-06	4.04e-09	-45.2		5.45e-09	265.7	1.87e-08	1.0	hargrave 2014-11-24 11:47:41	573.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	8	0	1	This study	pmagpy-3.2.1	273	1.04e-06	3.55e-09	-43.2		6.88e-09	263.6	1.46e-08	0.9	hargrave 2014-11-24 21:42:29	623.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	9	0	1	This study	pmagpy-3.2.1	273	1.04e-06	3.29e-09	-41.5		5.15e-09	262.8	5.21e-09	0.4	hargrave 2014-12-03 17:43:10	673.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	10	0	1	This study	pmagpy-3.2.1	273	1.01e-06	6.31e-09	-40.5		8.42e-09	262.3	8.16e-09	0.6	hargrave 2015-01-07 17:12:03	698.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	11	0	1	This study	pmagpy-3.2.1	273	9.75e-07	5.66e-09	-39.2		5.31e-09	264.2	1.47e-08	0.9	hargrave 2015-01-13 09:25:35	723.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	12	0	1	This study	pmagpy-3.2.1	273	9.35e-07	4.60e-09	-38.5		7.25e-09	260.4	1.74e-08	1.1	hargrave 2015-01-13 18:39:09	748.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	13	0	1	This study	pmagpy-3.2.1	273	8.93e-07	4.53e-09	-37.1		4.50e-09	263.2	1.27e-08	0.9	hargrave 2015-01-15 10:22:00	773.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	14	0	1	This study	pmagpy-3.2.1	273	8.77e-07	4.57e-09	-36.6		4.54e-09	259.6	7.05e-09	0.5	hargrave 2015-01-16 15:32:17	788.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	15	0	1	This study	pmagpy-3.2.1	273	8.62e-07	5.57e-09	-36.4		2.52e-09	259.0	1.50e-08	1.0	hargrave 2015-01-19 15:08:18	803.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	16	0	1	This study	pmagpy-3.2.1	273	7.87e-07	6.20e-09	-35.2		2.30e-09	258.0	2.54e-08	1.9	hargrave 2015-01-20 15:37:34	818.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	17	0	1	This study	pmagpy-3.2.1	273	7.78e-07	3.30e-09	-35.4		1.37e-09	260.7	8.52e-09	0.6	hargrave 2015-01-21 09:59:57	823.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	18	0	1	This study	pmagpy-3.2.1	273	7.55e-07	4.32e-09	-35.3		1.44e-09	260.3	9.94e-09	0.8	hargrave 2015-01-21 17:07:07	828.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	19	0	1	This study	pmagpy-3.2.1	273	6.27e-07	5.08e-09	-33.9		3.53e-09	257.2	1.76e-08	1.7	hargrave 2015-01-28 10:01:46	833.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	20	0	1	This study	pmagpy-3.2.1	273	5.72e-07	4.01e-09	-32.4		2.54e-09	256.2	1.09e-08	1.2	hargrave 2015-01-29 11:14:45	838.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	21	0	1	This study	pmagpy-3.2.1	273	5.69e-07	2.78e-09	-32.6		2.83e-09	256.1	7.09e-09	0.8	hargrave 2015-01-30 12:19:34	843.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	22	0	1	This study	pmagpy-3.2.1	273	5.24e-07	7.19e-09	-31.0		1.99e-09	255.3	2.15e-08	2.5	hargrave 2015-02-02 12:10:56	846.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	23	0	1	This study	pmagpy-3.2.1	273	5.08e-07	2.87e-09	-31.5		1.94e-09	256.3	8.13e-09	1.0	hargrave 2015-02-03 12:18:27	849.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	24	0	1	This study	pmagpy-3.2.1	273	4.95e-07	2.23e-09	-30.9		1.73e-09	254.4	9.21e-09	1.1	hargrave 2015-02-04 14:42:13	852.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	25	0	1	This study	pmagpy-3.2.1	273	4.96e-07	1.74e-09	-30.6		2.02e-09	256.8	5.01e-09	0.6	hargrave 2015-02-05 14:15:57	855.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	26	0	1	This study	pmagpy-3.2.1	273	4.92e-07	2.71e-09	-30.2		1.31e-09	253.5	5.38e-09	0.7	hargrave 2015-02-06 12:09:14	858.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	27	0	1	This study	pmagpy-3.2.1	273	4.84e-07	2.97e-09	-30.5		1.74e-09	254.9	5.80e-09	0.8	hargrave 2015-02-09 13:55:31	863.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	28	0	1	This study	pmagpy-3.2.1	273	4.65e-07	3.19e-09	-30.5		2.70e-09	255.6	5.39e-09	0.8	hargrave 2015-02-11 16:48:55	883.0	0	LT-T-Z:LP-DIR-T	g
Z53.2a	Z53.2	Z53	Khukh_Davaa	Z53.2a:LP-DIR-T	29	0	1	This study	pmagpy-3.2.1	273	4.49e-07	3.83e-09	-30.7		2.11e-09	255.2	9.39e-09	1.3	hargrave 2015-02-13 13:04:12	903.0	0	LT-T-Z:LP-DIR-T	g
